name,address,notes
??0MinefieldBehaviorModuleData@@QAE@XZ,0x0002AE6E,pinharvest x1 (thunk)
??0MinefieldBehaviorModuleData@@QAE@XZ,0x000331A9,pinharvest x1 (thunk)
??0MissileAIUpdateModuleData@@QAE@XZ,0x00025EBE
??0MissileAIUpdateModuleDataBase@@QAE@XZ,0x0003C556,MissileAIUpdateModuleData base ctor
??0MissileLauncherBuildingUpdateModuleData@@QAE@XZ,0x0003025B,derived-ICF
??0MissingAnimClass@@QAE@PBD@Z,0x00034559,callers use this thunk (like findMemoryPool 0x3ADD7); real body drift candidate 0x9723BF
??0MissingGeomClass@@QAE@PBD@Z,0x00034559,pinharvest x1 (thunk)
??0MissingGeomClass@@QAE@PBD@Z,0x00042C3A,pinharvest x1 (thunk)
??0MissingTextureClass@@QAE@PBD@Z,0x00034559,pinharvest x1 (thunk)
??0MissingTextureClass@@QAE@PBD@Z,0x00042C3A,pinharvest x1 (thunk)
??0MobMemberSlavedUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002A379,pinharvest x1 (thunk)
??0MobMemberSlavedUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00048338,pinharvest x1 (thunk)
??0ModelConditionInfo@@QAE@ABU0@@Z,0x000087C4,site-decoded x1 (thunk)
??0ModelConditionInfo@@QAE@ABU0@@Z,0x0000B537,hit-decoded x2 (thunk)
??0ModelConditionInfo@@QAE@ABU0@@Z,0x00887B60,hit-decoded x6 (body)
??0ModelConditionInfo@@QAE@ABU0@@Z,0x00887C90,site-decoded x1 (body)
??0ModelConditionSoundSelectorClientBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x00002874,ModelConditionSoundSelectorClientBehavior ctor for friend_new
??0ModelConditionSpecialAbilityUpdateModuleDataBase@@QAE@XZ,0x0003F503,ModelCondition SpecialAbilityUpdate base
??0ModelConditionUpgrade@@QAE@PAVThing@@PBVModuleData@@@Z,0x00025810,module ctor (friend_newModuleInstance retail call target)
??0ModelConditionUpgradeModuleData@@QAE@XZ,0x00010C80,pinharvest x1 (thunk)
??0ModelConditionUpgradeModuleData@@QAE@XZ,0x00022877,pinharvest x1 (thunk)
??0ModelConditionUpgradeModuleData@@QAE@XZ,0x00023DCB,pinharvest x1 (thunk)
??0ModelConditionUpgradeModuleData@@QAE@XZ,0x0003C556,pinharvest x1 (thunk)
??0ModelConditionUpgradeModuleData@@QAE@XZ,0x00046B5A,pinharvest x1 (thunk)
??0ModelConditionUpgradeModuleData@@QAE@XZ,0x00048A3B,pinharvest x1 (thunk)
??0ModuleDataBase@@QAE@XZ,0x00036818,Open-BFME5 Porcupine base pin
??0ModuleDataBase_CombineHordeSpecialPowerModuleData@@QAE@XZ,0x00015C44,Open-BFME5 CombineHordeSpecialPowerModuleData base pin
??0ModuleDataBase_DefectorSpecialPowerModuleData@@QAE@XZ,0x00015C44,Open-BFME5 DefectorSpecialPowerModuleData base pin
??0ModuleDataBase_HordeContainModuleData@@QAE@XZ,0x00044030,Open-BFME5 HordeContainModuleData base pin
??0ModuleDataBase_SiegeDeployHordeSpecialPowerModuleData@@QAE@XZ,0x00023FE7,Open-BFME5 SiegeDeployHordeSpecialPowerModuleData base pin
??0ModuleDataBase_StopSpecialPowerModuleData@@QAE@XZ,0x00015C44,Open-BFME5 StopSpecialPowerModuleData base pin
??0Money@@QAE@ABV0@@Z,0x00018ACA,site-decoded x1 (thunk)
??0Money@@QAE@ABV0@@Z,0x00024BC7,site-decoded x1 (thunk)
??0Money@@QAE@ABV0@@Z,0x000451D3,site-decoded x1 (thunk)
??0MoneyCrateCollide@@QAE@PAVThing@@PBVModuleData@@@Z,0x0003E48C,module ctor (friend_newModuleInstance retail call target)
??0MultiplayerColorDefinition@@QAE@ABV0@@Z,0x0000C815,pinharvest x1 (thunk)
??0MultiplayerColorDefinition@@QAE@ABV0@@Z,0x000242D5,pinharvest x1 (thunk)
??0MultiplayerColorDefinition@@QAE@ABV0@@Z,0x0003B647,pinharvest x1 (thunk)
??0MultiplayerColorDefinition@@QAE@ABV0@@Z,0x0003F382,pinharvest x1 (thunk)
??0MultiplayerColorDefinition@@QAE@ABV0@@Z,0x00048329,pinharvest x1 (thunk)
??0MultiplayerColorDefinition@@QAE@ABV0@@Z,0x00887B60,pinharvest x4 (body)
??0MultiplayerSettings@@QAE@XZ,0x0002B0BC,harvested from parseMultiplayerSettingsDefinition (thunk)
??0NetCommandMsg@@QAE@XZ,0x000132B4,hit-decoded x4 (thunk)
??0NetCommandWrapperListNode@@QAE@PAVNetWrapperCommandMsg@@@Z,0x0002D8C1,ILT thunk; real body 0xA76380
??0NetDestroyPlayerCommandMsg@@QAE@XZ,0x0000F8D0,pinharvest x1 (thunk)
??0NetDestroyPlayerCommandMsg@@QAE@XZ,0x000195CE,pinharvest x1 (thunk)
??0NetDestroyPlayerCommandMsg@@QAE@XZ,0x0002B904,pinharvest x1 (thunk)
??0NetDestroyPlayerCommandMsg@@QAE@XZ,0x0002F536,pinharvest x1 (thunk)
??0NetDisconnectFrameCommandMsg@@QAE@XZ,0x0000F8D0,pinharvest x1 (thunk)
??0NetDisconnectFrameCommandMsg@@QAE@XZ,0x000195CE,pinharvest x1 (thunk)
??0NetDisconnectFrameCommandMsg@@QAE@XZ,0x0002B904,pinharvest x1 (thunk)
??0NetDisconnectFrameCommandMsg@@QAE@XZ,0x0002F536,pinharvest x1 (thunk)
??0NetDisconnectKeepAliveCommandMsg@@QAE@XZ,0x000132B4,pinharvest x2 (thunk)
??0NetDisconnectKeepAliveCommandMsg@@QAE@XZ,0x00024F87,pinharvest x1 (thunk)
??0NetDisconnectKeepAliveCommandMsg@@QAE@XZ,0x0002FAD1,pinharvest x1 (thunk)
??0NetDisconnectKeepAliveCommandMsg@@QAE@XZ,0x00049F71,pinharvest x1 (thunk)
??0NetDisconnectPlayerCommandMsg@@QAE@XZ,0x0002173D,ILT thunk; real body 0xA73C20
??0NetDisconnectScreenOffCommandMsg@@QAE@XZ,0x0000F8D0,pinharvest x1 (thunk)
??0NetDisconnectScreenOffCommandMsg@@QAE@XZ,0x000195CE,pinharvest x1 (thunk)
??0NetDisconnectScreenOffCommandMsg@@QAE@XZ,0x0002B904,pinharvest x1 (thunk)
??0NetDisconnectScreenOffCommandMsg@@QAE@XZ,0x0002F536,pinharvest x1 (thunk)
??0NetDisconnectVoteCommandMsg@@QAE@XZ,0x0002B346,ILT thunk; real body 0xA73CD0
??0NetFileProgressCommandMsg@@QAE@XZ,0x000409DA,ILT thunk; real body 0xA74030
??0NetFrameResendRequestCommandMsg@@QAE@XZ,0x0000F8D0,pinharvest x1 (thunk)
??0NetFrameResendRequestCommandMsg@@QAE@XZ,0x000195CE,pinharvest x1 (thunk)
??0NetFrameResendRequestCommandMsg@@QAE@XZ,0x0002B904,pinharvest x1 (thunk)
??0NetFrameResendRequestCommandMsg@@QAE@XZ,0x0002F536,pinharvest x1 (thunk)
??0NetGameCommandMsg@@QAE@XZ,0x00673640,identified from readGameMessage's allocation site
??0NetKeepAliveCommandMsg@@QAE@XZ,0x000132B4,pinharvest x2 (thunk)
??0NetKeepAliveCommandMsg@@QAE@XZ,0x00024F87,pinharvest x1 (thunk)
??0NetKeepAliveCommandMsg@@QAE@XZ,0x0002FAD1,pinharvest x1 (thunk)
??0NetKeepAliveCommandMsg@@QAE@XZ,0x00049F71,pinharvest x1 (thunk)
??0NetPacket@@QAE@XZ,0x00679650,the default constructor; body written in NetPacket_init.cpp but one ordering tie-break short of clean
??0NetPacketRouterAckCommandMsg@@QAE@XZ,0x000132B4,pinharvest x2 (thunk)
??0NetPacketRouterAckCommandMsg@@QAE@XZ,0x00024F87,pinharvest x1 (thunk)
??0NetPacketRouterAckCommandMsg@@QAE@XZ,0x0002FAD1,pinharvest x1 (thunk)
??0NetPacketRouterAckCommandMsg@@QAE@XZ,0x00049F71,pinharvest x1 (thunk)
??0NetPacketRouterQueryCommandMsg@@QAE@XZ,0x000132B4,pinharvest x2 (thunk)
??0NetPacketRouterQueryCommandMsg@@QAE@XZ,0x00024F87,pinharvest x1 (thunk)
??0NetPacketRouterQueryCommandMsg@@QAE@XZ,0x0002FAD1,pinharvest x1 (thunk)
??0NetPacketRouterQueryCommandMsg@@QAE@XZ,0x00049F71,pinharvest x1 (thunk)
??0NetPlayerLeaveCommandMsg@@QAE@XZ,0x000266AC,pinharvest x1 (thunk)
??0NetPlayerLeaveCommandMsg@@QAE@XZ,0x00044C8D,pinharvest x1 (thunk)
??0NetProgressCommandMsg@@QAE@XZ,0x000266AC,pinharvest x1 (thunk)
??0NetProgressCommandMsg@@QAE@XZ,0x00044C8D,pinharvest x1 (thunk)
??0NetWrapperCommandMsg@@QAE@XZ,0x0002A586,ILT thunk; real body 0xA73DD0
??0Network@@QAE@XZ,0x00029C12
??0NeutronMissileSlowDeathBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x00006780,pinharvest x1 (thunk)
??0NeutronMissileSlowDeathBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002CD4F,pinharvest x1 (thunk)
??0NeutronMissileSlowDeathBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x00048167,pinharvest x1 (thunk)
??0NeutronMissileSlowDeathBehaviorBase@@QAE@PAVThing@@PBVModuleData@@@Z,0x000447FB,NeutronMissileSlowDeathBehavior ctor base (ICF74 shared)
??0NeutronMissileUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00048F2C
??0NeutronMissileUpdateModuleData@@QAE@XZ,0x0003AE86,pinharvest x1 (thunk)
??0NeutronMissileUpdateModuleData@@QAE@XZ,0x000441CA,pinharvest x1 (thunk)
??0Nugget@ModuleInfo@@QAE@ABU01@@Z,0x0004ABEC,retail ILT target of ModuleInfo Nugget copy-constructor call
??0OBBoxClass@@QAE@ABV0@@Z,0x00931420
??0OCLSpecialPowerModuleData@@QAE@XZ,0x0003025B,derived-ICF
??0OCLUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000EF5C,pinharvest x1 (thunk)
??0OCLUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000F7DB,pinharvest x1 (thunk)
??0OCLUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00014966,pinharvest x1 (thunk)
??0OCLUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002911D,pinharvest x1 (thunk)
??0OCLUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x000341A3,pinharvest x1 (thunk)
??0OCLUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00046EA7,pinharvest x1 (thunk)
??0OCLUpdateModuleData@@QAE@XZ,0x00001780,pinharvest x1 (thunk)
??0OCLUpdateModuleData@@QAE@XZ,0x0001ECBD,pinharvest x1 (thunk)
??0OCLUpdateModuleData@@QAE@XZ,0x0002C9D0,pinharvest x1 (thunk)
??0OCLUpdateModuleData@@QAE@XZ,0x0002E069,pinharvest x1 (thunk)
??0OCU_GrandBase@@QAE@XZ,0x0003D24E,ObjectCreationUpgrade ctor grandbase call; ILT thunk for body 0x002D9B80
??0OCU_MidGrand@@QAE@PAVThing@@PBVModuleData@@@Z,0x000170E4,ObjectCreationUpgrade ctor mid-base call; ILT thunk for ObjectModule ctor (body 0x00113C60)
??0ObjectCreationUpgrade@@QAE@PAVThing@@PBVModuleData@@@Z,0x000246B8,ObjectCreationUpgrade ctor for friend_new
??0ObjectCreationUpgradeModuleData@@QAE@XZ,0x00010C80,pinharvest x1 (thunk)
??0ObjectCreationUpgradeModuleData@@QAE@XZ,0x00022877,pinharvest x1 (thunk)
??0ObjectCreationUpgradeModuleData@@QAE@XZ,0x00023DCB,pinharvest x1 (thunk)
??0ObjectCreationUpgradeModuleData@@QAE@XZ,0x0003C556,pinharvest x1 (thunk)
??0ObjectCreationUpgradeModuleData@@QAE@XZ,0x00046B5A,pinharvest x1 (thunk)
??0ObjectCreationUpgradeModuleData@@QAE@XZ,0x00048A3B,pinharvest x1 (thunk)
??0ObjectModule@@QAE@PAVThing@@PBVModuleData@@@Z,0x00002874,hit-decoded x2 (thunk)
??0ObjectModule@@QAE@PAVThing@@PBVModuleData@@@Z,0x000170E4,hit-decoded x2 (thunk)
??0OneRingPenaltyUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00039F9A,Ghidra-owned constructor thunk
??0OpenContainModuleData@@QAE@XZ,0x00044030,CaveContain factory constructor target
??0OptionPreferences@@QAE@XZ,0x0003713C
??0OrthoEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z,0x00021CB0,OrthoEmissionVelocity copy ctor pin
??0OverchargeBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x00037619,derived-ICF
??0OverchargeBehaviorModuleData@@QAE@XZ,0x0000FA5B,pinharvest x1 (thunk)
??0OverchargeBehaviorModuleData@@QAE@XZ,0x0002DAA1,pinharvest x1 (thunk)
??0OverchargeBehaviorModuleData@@QAE@XZ,0x0002E500,pinharvest x1 (thunk)
??0OverchargeBehaviorModuleData@@QAE@XZ,0x0002EA73,pinharvest x1 (thunk)
??0OverchargeBehaviorModuleData@@QAE@XZ,0x0003EE87,pinharvest x1 (thunk)
??0OverchargeBehaviorModuleData@@QAE@XZ,0x000485B8,pinharvest x1 (thunk)
??0PSPlayerStats@@QAE@ABV0@@Z,0x00887B60
??0PSPlayerStats@@QAE@XZ,0x0003599A,pinharvest x1 (thunk)
??0PSPlayerStats@@QAE@XZ,0x0004048A,pinharvest x1 (thunk)
??0ParkingPlaceBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000CDD8,pinharvest x1 (thunk)
??0ParkingPlaceBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x0001002D,pinharvest x1 (thunk)
??0ParkingPlaceBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x0003C3BC,pinharvest x1 (thunk)
??0ParticleBufferClass@@QAE@ABV0@@Z,0x00989A20
??0ParticleUplinkCannonUpdateModuleData@@QAE@XZ,0x0000C063,pinharvest x1 (thunk)
??0ParticleUplinkCannonUpdateModuleData@@QAE@XZ,0x0002DE75,pinharvest x1 (thunk)
??0PhysicsBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x0003C3BC
??0PhysicsBehaviorModuleData@@QAE@XZ,0x00007FF4,pinharvest x1 (thunk)
??0PhysicsBehaviorModuleData@@QAE@XZ,0x000103E8,pinharvest x1 (thunk)
??0PhysicsBehaviorModuleData@@QAE@XZ,0x0001659F,pinharvest x1 (thunk)
??0PhysicsBehaviorModuleData@@QAE@XZ,0x00028D9E,pinharvest x1 (thunk)
??0PhysicsBehaviorModuleData@@QAE@XZ,0x0002D22C,pinharvest x1 (thunk)
??0PilotFindVehicleUpdateModuleData@@QAE@XZ,0x000118E7,pinharvest x1 (thunk)
??0PilotFindVehicleUpdateModuleData@@QAE@XZ,0x000261CA,pinharvest x1 (thunk)
??0PilotFindVehicleUpdateModuleData@@QAE@XZ,0x0003035A,pinharvest x1 (thunk)
??0PilotFindVehicleUpdateModuleData@@QAE@XZ,0x00030BC0,pinharvest x1 (thunk)
??0PilotFindVehicleUpdateModuleData@@QAE@XZ,0x00038E97,pinharvest x1 (thunk)
??0PilotFindVehicleUpdateModuleData@@QAE@XZ,0x0003E4A5,pinharvest x1 (thunk)
??0Pinger@@QAE@XZ,0x00029C12,pinharvest x1 (thunk)
??0PivotClass@@QAE@ABU0@@Z,0x00972D70,derived from HTreeClass::Alter_Avatar_HTree
??0PlayerTemplate@@QAE@ABV0@@Z,0x0001449D
??0PlayerTemplate@@QAE@XZ,0x0003E6E4
??0PointDefenseLaserUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000EF5C,pinharvest x1 (thunk)
??0PointDefenseLaserUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000F7DB,pinharvest x1 (thunk)
??0PointDefenseLaserUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00014966,pinharvest x1 (thunk)
??0PointDefenseLaserUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002911D,pinharvest x1 (thunk)
??0PointDefenseLaserUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x000341A3,pinharvest x1 (thunk)
??0PointDefenseLaserUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00046EA7,pinharvest x1 (thunk)
??0PointDefenseLaserUpdateModuleData@@QAE@XZ,0x00004D9A,pinharvest x1 (thunk)
??0PointDefenseLaserUpdateModuleData@@QAE@XZ,0x0001B905,pinharvest x1 (thunk)
??0PointDefenseLaserUpdateModuleData@@QAE@XZ,0x0002A923,pinharvest x1 (thunk)
??0PointDefenseLaserUpdateModuleData@@QAE@XZ,0x0002DA24,pinharvest x1 (thunk)
??0PointDefenseLaserUpdateModuleData@@QAE@XZ,0x0003CA01,pinharvest x1 (thunk)
??0PointEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z,0x000391A3,PointEmissionVolume clone copy-ctor pin
??0PointGroupClass@@QAE@XZ,0x00912580,derived from ParticleBufferClass main ctor aligned call sites
??0PoisonedBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x041547,module ctor (friend_newModuleInstance retail call target)
??0PoisonedBehaviorModuleData@@QAE@XZ,0x0002EA73,module-glue cascade callee (from retail call site)
??0PowerPlantUpdateModuleData@@QAE@XZ,0x0001FABE,pinharvest x1 (thunk)
??0PowerPlantUpdateModuleData@@QAE@XZ,0x0001FEB0,pinharvest x1 (thunk)
??0PowerPlantUpdateModuleData@@QAE@XZ,0x000283F3,pinharvest x1 (thunk)
??0PowerPlantUpdateModuleData@@QAE@XZ,0x0002DABA,pinharvest x1 (thunk)
??0PowerPlantUpdateModuleData@@QAE@XZ,0x00043969,pinharvest x1 (thunk)
??0PowerPlantUpdateModuleData@@QAE@XZ,0x0004601A,pinharvest x1 (thunk)
??0ProcessAnimateWindowSpiral@@QAE@XZ,0x00495590,ILT 0x43815->body; AnimateWindowManager ctor callee
??0ProductionUpdateModuleData@@QAE@XZ,0x0000E9F8,pinharvest x1 (thunk)
??0ProductionUpdateModuleData@@QAE@XZ,0x0000ECFF,pinharvest x1 (thunk)
??0ProductionUpdateModuleData@@QAE@XZ,0x0003FD5A,pinharvest x1 (thunk)
??0ProjectileStreamUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0001E902,pinharvest x1 (thunk)
??0ProjectileStreamUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x000328C6,pinharvest x1 (thunk)
??0ProneUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x000425DC,module ctor (friend_newModuleInstance retail call target)
??0ProneUpdateModuleData@@QAE@XZ,0x0002DABA,module-glue cascade callee (from retail call site)
??0PropagandaTowerBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x00EF5C,module ctor (friend_newModuleInstance retail call target)
??0PropagandaTowerBehaviorModuleData@@QAE@XZ,0x00010B2C
??0QuadDrawModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z,0x0002218D,QuadDrawModuleTemplate clone copy-ctor pin
??0QueueProductionExitUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00001CDA,pinharvest x1 (thunk)
??0QueueProductionExitUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002D40C,pinharvest x1 (thunk)
??0QueuedDownload@@QAE@ABV0@@Z,0x0001005F,pinharvest x1 (thunk)
??0QueuedDownload@@QAE@ABV0@@Z,0x00018ACA,pinharvest x1 (thunk)
??0QueuedDownload@@QAE@ABV0@@Z,0x00024BC7,pinharvest x1 (thunk)
??0QueuedDownload@@QAE@ABV0@@Z,0x00038550,pinharvest x1 (thunk)
??0QueuedDownload@@QAE@ABV0@@Z,0x0003F170,pinharvest x1 (thunk)
??0QueuedDownload@@QAE@ABV0@@Z,0x000451D3,pinharvest x1 (thunk)
??0QuickMatchPreferences@@QAE@XZ,0x0002E802
??0RAMFile@@QAE@XZ,0x009E6990,pinharvest x1 (body)
??0ROUMT_CopyBase@@QAE@ABV0@@Z,0x0001D435,RenderObjectUpdateModuleTemplate copy-ctor primary-base call; ILT thunk for CategoryModuleTemplate<2> copy ctor (body 0x005BF4A0)
??0ROUMT_OffsetBase@@QAE@ABV0@@Z,0x000310FC,RenderObjectUpdateModuleTemplate copy-ctor offset-base call; ILT thunk for RenderObjectUpdateModuleInfo copy ctor (body 0x005D92C0)
??0RadarUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002A013,module ctor (friend_newModuleInstance retail call target)
??0RadarUpdateModuleData@@QAE@XZ,0x0001670C,module-glue cascade callee (from retail call site)
??0RadarUpgrade@@QAE@PAVThing@@PBVModuleData@@@Z,0x00020306,module ctor (friend_newModuleInstance retail call target)
??0RadarUpgradeModuleData@@QAE@XZ,0x00010C80,pinharvest x1 (thunk)
??0RadarUpgradeModuleData@@QAE@XZ,0x00022877,pinharvest x1 (thunk)
??0RadarUpgradeModuleData@@QAE@XZ,0x00023DCB,pinharvest x1 (thunk)
??0RadarUpgradeModuleData@@QAE@XZ,0x0003C556,pinharvest x1 (thunk)
??0RadarUpgradeModuleData@@QAE@XZ,0x00046B5A,pinharvest x1 (thunk)
??0RadarUpgradeModuleData@@QAE@XZ,0x00048A3B,pinharvest x1 (thunk)
??0RadiusDecalUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000EF5C,pinharvest x1 (thunk)
??0RadiusDecalUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000F7DB,pinharvest x1 (thunk)
??0RadiusDecalUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00014966,pinharvest x1 (thunk)
??0RadiusDecalUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002911D,pinharvest x1 (thunk)
??0RadiusDecalUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x000341A3,pinharvest x1 (thunk)
??0RadiusDecalUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00046EA7,pinharvest x1 (thunk)
??0RailedTransportAIUpdateModuleData@@QAE@XZ,0x00022B15,pinharvest x1 (thunk)
??0RailedTransportAIUpdateModuleData@@QAE@XZ,0x0002AE6E,pinharvest x1 (thunk)
??0RailedTransportAIUpdateModuleData@@QAE@XZ,0x000331A9,pinharvest x1 (thunk)
??0RailedTransportDockUpdateModuleData@@QAE@XZ,0x00001780,pinharvest x1 (thunk)
??0RailedTransportDockUpdateModuleData@@QAE@XZ,0x0001ECBD,pinharvest x1 (thunk)
??0RailedTransportDockUpdateModuleData@@QAE@XZ,0x0002C9D0,pinharvest x1 (thunk)
??0RailedTransportDockUpdateModuleData@@QAE@XZ,0x0002E069,pinharvest x1 (thunk)
??0RainOfFireUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0000A0E2,retail ModuleFactory cp081 constructor thunk
??0RankInfo@@QAE@XZ,0x00026FDA,harvested from friend_parseRankDefinition (thunk)
??0RebuildHoleBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x00001CDA,pinharvest x1 (thunk)
??0RebuildHoleBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002D40C,pinharvest x1 (thunk)
??0RebuildHoleBehaviorModuleData@@QAE@XZ,0x000118E7,pinharvest x1 (thunk)
??0RebuildHoleBehaviorModuleData@@QAE@XZ,0x000261CA,pinharvest x1 (thunk)
??0RebuildHoleBehaviorModuleData@@QAE@XZ,0x0003035A,pinharvest x1 (thunk)
??0RebuildHoleBehaviorModuleData@@QAE@XZ,0x00030BC0,pinharvest x1 (thunk)
??0RebuildHoleBehaviorModuleData@@QAE@XZ,0x00038E97,pinharvest x1 (thunk)
??0RebuildHoleBehaviorModuleData@@QAE@XZ,0x0003E4A5,pinharvest x1 (thunk)
??0RebuildHoleExposeDie@@QAE@PAVThing@@PBVModuleData@@@Z,0x0001D3AE,pinharvest x1 (thunk)
??0RebuildHoleExposeDie@@QAE@PAVThing@@PBVModuleData@@@Z,0x0001F5C3,pinharvest x1 (thunk)
??0RebuildHoleExposeDie@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002070C,pinharvest x1 (thunk)
??0RebuildHoleExposeDie@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002DED4,pinharvest x1 (thunk)
??0RebuildHoleExposeDie@@QAE@PAVThing@@PBVModuleData@@@Z,0x0003CF56,pinharvest x1 (thunk)
??0RebuildHoleExposeDie@@QAE@PAVThing@@PBVModuleData@@@Z,0x0003ECA7,pinharvest x1 (thunk)
??0RebuildHoleExposeDieModuleData@@QAE@XZ,0x00022B15,pinharvest x1 (thunk)
??0RebuildHoleExposeDieModuleData@@QAE@XZ,0x0002AE6E,pinharvest x1 (thunk)
??0RebuildHoleExposeDieModuleData@@QAE@XZ,0x000331A9,pinharvest x1 (thunk)
??0RegistryClass@@QAE@PBD_N@Z,0x009DC200,pinharvest x2 (body)
??0RenderObjClass@@QAE@ABV0@@Z,0x0091FFE0,base copy ctor; derived from ParticleBufferClass copy ctor site
??0RenderObjClass@@QAE@XZ,0x009204B0,derived from ParticleBufferClass main ctor aligned call sites
??0RepairDockUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0001E8D0,module ctor (friend_newModuleInstance retail call target)
??0RepairSpecialPowerModuleData@@QAE@XZ,0x0001C486,RepairSpecialPower ModuleData ctor
??0ReplaceObjectUpgradeModuleData@@QAE@XZ,0x00010C80,pinharvest x1 (thunk)
??0ReplaceObjectUpgradeModuleData@@QAE@XZ,0x00022877,pinharvest x1 (thunk)
??0ReplaceObjectUpgradeModuleData@@QAE@XZ,0x00023DCB,pinharvest x1 (thunk)
??0ReplaceObjectUpgradeModuleData@@QAE@XZ,0x0003C556,pinharvest x1 (thunk)
??0ReplaceObjectUpgradeModuleData@@QAE@XZ,0x00046B5A,pinharvest x1 (thunk)
??0ReplaceObjectUpgradeModuleData@@QAE@XZ,0x00048A3B,pinharvest x1 (thunk)
??0RespawnBodyBase@@QAE@PAVThing@@PBVModuleData@@@Z,0x00025509,RespawnBody ctor base
??0RetailCollideModuleDataBase@@QAE@XZ,0x00048A3B,CollideModule factory base constructor target
??0RetailDamageModuleDataBase@@QAE@XZ,0x00048A3B,DamageModule factory base constructor target
??0RetailUpdateModuleDataBase@@QAE@XZ,0x00048A3B,UpdateModule factory base constructor target
??0RiderChangeContainModuleData@@QAE@XZ,0x00014619,pinharvest x1 (thunk)
??0RiderChangeContainModuleData@@QAE@XZ,0x00015C44,pinharvest x1 (thunk)
??0RiderChangeContainModuleData@@QAE@XZ,0x0001C486,pinharvest x1 (thunk)
??0RiderChangeContainModuleData@@QAE@XZ,0x0001C580,pinharvest x1 (thunk)
??0RubbleRiseUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002B0E9,retail ModuleFactory ordinal 0x88 ctor thunk
??0RubbleRiseUpdateModuleData@@QAE@XZ,0x00014DAD,retail ModuleFactory ordinal 0x88 data ctor thunk
??0RunOffMapBehaviorBase@@QAE@PAVThing@@PBVModuleData@@@Z,0x000170E4,RunOffMapBehavior ctor base call (shared ILT)
??0SabotageCommandCenterCrateCollide@@QAE@PAVThing@@PBVModuleData@@@Z,0x0001D3AE,pinharvest x1 (thunk)
??0SabotageCommandCenterCrateCollide@@QAE@PAVThing@@PBVModuleData@@@Z,0x0001F5C3,pinharvest x1 (thunk)
??0SabotageCommandCenterCrateCollide@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002070C,pinharvest x1 (thunk)
??0SabotageCommandCenterCrateCollide@@QAE@PAVThing@@PBVModuleData@@@Z,0x0002DED4,pinharvest x1 (thunk)
??0SabotageCommandCenterCrateCollide@@QAE@PAVThing@@PBVModuleData@@@Z,0x0003CF56,pinharvest x1 (thunk)
