name,export_rva,target_rva,target_size,source,status,notes 
??3SupplyWarehouseDockUpdate@@SAXPAXW4SupplyWarehouseDockUpdateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3Team@@SAXPAXW4TeamMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/RTS/Team.cpp,matched,
??3TeamInQueue@@SAXPAXW4TeamInQueueMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp,matched,
??3TeamPrototype@@SAXPAXW4TeamPrototypeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/RTS/Team.cpp,matched,
??3TeamRelationMap@@SAXPAXW4TeamRelationMapMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/RTS/Player.cpp,matched,
??3TempWeaponBonusHelper@@SAXPAXW4TempWeaponBonusHelperMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Object.cpp,matched,
??3TerrainRoadType@@SAXPAXW4TerrainRoadTypeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameClient/Terrain/TerrainRoads.cpp,matched,
??3TerrainScorchFXNugget@@SAXPAXW4TerrainScorchFXNuggetMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameClient/FXList.cpp,matched,
??3TerrainType@@SAXPAXW4TerrainTypeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/TerrainTypes.cpp,matched,
??3ThingTemplate@@SAXPAXW4ThingTemplateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/Thing/ThingFactory.cpp,matched,
??3TintEnvelope@@SAXPAXW4TintEnvelopeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameClient/Drawable.cpp,matched,
??3TracerFXNugget@@SAXPAXW4TracerFXNuggetMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameClient/FXList.cpp,matched,
??3TransitionDamageFX@@SAXPAXW4TransitionDamageFXMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3TransportAIUpdate@@SAXPAXW4TransportAIUpdateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3TransportContain@@SAXPAXW4TransportContainMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3TransportStatus@@SAXPAXW4TransportStatusMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptConditions.cpp,matched,
??3TunnelContain@@SAXPAXW4TunnelContainMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3TunnelTracker@@SAXPAXW4TunnelTrackerMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/RTS/Player.cpp,matched,
??3TurretAI@@SAXPAXW4TurretAIMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate.cpp,matched,
??3TurretAIData@@SAXPAXW4TurretAIDataMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate.cpp,matched,
??3TurretStateMachine@@SAXPAXW4TurretStateMachineMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/AI/TurretAI.cpp,matched,
??3UnitCrateCollide@@SAXPAXW4UnitCrateCollideMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3UnpackingState@@SAXPAXW4UnpackingStateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/HackInternetAIUpdate.cpp,matched,
??3UnpauseSpecialPowerUpgrade@@SAXPAXW4UnpauseSpecialPowerUpgradeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3Upgrade@@SAXPAXW4UpgradeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/RTS/Player.cpp,matched,
??3UpgradeDie@@SAXPAXW4UpgradeDieMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3UpgradeTemplate@@SAXPAXW4UpgradeTemplateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/System/Upgrade.cpp,matched,
??3UserParser@@SAXPAXW4UserParserMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/System/DataChunk.cpp,matched,
??3VeterancyCrateCollide@@SAXPAXW4VeterancyCrateCollideMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3ViewShakeFXNugget@@SAXPAXW4ViewShakeFXNuggetMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameClient/FXList.cpp,matched,
??3W3DDisplayString@@SAXPAXW4W3DDisplayStringMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DDisplayStringManager.cpp,matched,
??3W3DGameWindow@@SAXPAXW4W3DGameWindowMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngineDevice/Source/W3DDevice/GameClient/GUI/W3DGameWindowManager.cpp,matched,
??3W3DPrototypeClass@@SAXPAXW4W3DPrototypeClassMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DAssetManager.cpp,matched,
??3WanderAIUpdate@@SAXPAXW4WanderAIUpdateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3WaterTransparencySetting@@SAXPAXW4WaterTransparencySettingMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/Common/INI/INIWater.cpp,matched,
??3Waypoint@@SAXPAXW4WaypointMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp,matched,
??3Weapon@@SAXPAXW4WeaponMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Weapon.cpp,matched,
??3WeaponBonusSet@@SAXPAXW4WeaponBonusSetMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Weapon.cpp,matched,
??3WeaponBonusUpgrade@@SAXPAXW4WeaponBonusUpgradeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3WeaponSetUpgrade@@SAXPAXW4WeaponSetUpgradeMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3WeaponTemplate@@SAXPAXW4WeaponTemplateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Weapon.cpp,matched,
??3WeatherSetting@@SAXPAXW4WeatherSettingMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameClient/Snow.cpp,matched,
??3WebBrowserURL@@SAXPAXW4WebBrowserURLMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameNetwork/WOLBrowser/WebBrowser.cpp,matched,
??3Win32LocalFile@@SAXPAXW4Win32LocalFileMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngineDevice/Source/Win32Device/Common/Win32LocalFileSystem.cpp,matched,
??3WindowLayout@@SAXPAXW4WindowLayoutMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameClient/GUI/GameWindowManagerScript.cpp,matched,
??3WorkOrder@@SAXPAXW4WorkOrderMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp,matched,
??3WorkerAIUpdate@@SAXPAXW4WorkerAIUpdateMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/module_pool_glue_bulk.cpp,matched,
??3WorkerStateMachine@@SAXPAXW4WorkerStateMachineMagicEnum@0@@Z,,0x007EFFF0,12,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/WorkerAIUpdate.cpp,matched,
??4?$CategoryModuleClassBase@$00$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002C499,0x005C12B0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleClassBase@$01$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00038D1B,0x005C1330,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleClassBase@$02$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0003E8FB,0x005C1490,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty base assignment returns this
??4?$CategoryModuleClassBase@$03$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0003CC86,0x005C15F0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleClassBase@$04$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x000202B1,0x005C1690,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleClassBase@$05$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00025487,0x005C1730,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleClassBase@$06$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002CD9F,0x005C17D0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleClassBase@$07$0A@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00040DE0,0x005C1870,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleClassBase@$0A@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0000540C,0x005C10D0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty base assignment returns this
??4?$CategoryModuleInfo@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0000681B,0x005BD600,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$01@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00012E27,0x005BD930,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$02@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x000283CB,0x005BD900,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$03@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00017751,0x005BD7F0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$04@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00026F17,0x005BD6A0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$05@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00027917,0x005BD630,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$06@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00005146,0x005BDB60,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$07@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0000CF1D,0x0005C900,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleInfo@$0A@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00025E6E,0x0005C970,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplate@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00006933,0x005BF280,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplate@$01@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00024F55,0x005BF4D0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplate@$02@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00008765,0x005BF720,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplate@$03@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x000275DE,0x005BF970,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplate@$04@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00024249,0x005BFBE0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplate@$05@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x000426DB,0x005BFE30,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplate@$06@FXParticleSystem@@QAEAAV01@ABV01@@Z,,0x005BDB80,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/CategoryModuleTemplate06AssignThunk.cpp,matched,Open-BFME5 exact C++ isolated raw category template assignment
??4?$CategoryModuleTemplate@$07@FXParticleSystem@@QAEAAV01@ABV01@@Z,,0x0005C920,35,Code/GameEngine/Source/GameClient/System/FXParticleSystem/CategoryModuleTemplate07AssignThunk.cpp,matched,Open-BFME5 exact C++ isolated raw category template assignment
??4?$CategoryModuleTemplate@$0A@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0000C860,0x0005D9D0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$00@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00004B7E,0x005BF150,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty base assignment returns this
??4?$CategoryModuleTemplateBase@$01@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00022421,0x005BF3A0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$02@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x000495D5,0x005BF5F0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$03@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00038776,0x005BF840,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$04@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0003010C,0x005BFAB0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$05@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002B693,0x005BFD00,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$06@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0000BA4B,0x005BDB70,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$07@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002D60A,0x0005C910,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$CategoryModuleTemplateBase@$0A@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00022B79,0x0005D8A0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system.cpp,matched,empty assignment returns this
??4?$ConcreteModuleTemplate@UOrthoEmissionVelocityModuleTag@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00031C64,0x5db760,19,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@UPointEmissionVolumeModuleTag@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00032754,0x5dbf10,33,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$DefaultModuleTag@$00@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002C093,0x5dae50,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$DefaultModuleTag@$01@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00013A70,0x5db260,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$DefaultModuleTag@$02@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002B012,0x5db0f0,74,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$DefaultModuleTag@$05@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00016892,0x5d9df0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$DefaultModuleTag@$06@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x000491F7,0x5db420,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$DefaultModuleTag@$0A@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002F388,0x5dafa0,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$01$E?RENDEROBJECT_UPDATE_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_UPDATE_MODULE_NAME@2@3QBDBVRenderObjectUpdateModule@2@VRenderObjectUpdateModuleTemplate@2@VRenderObjectParticleUpdateModule@2@VRenderObjectParticleUpdateModuleTemplate@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002E4BA,0x5db5c0,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVCylindricalEmissionVelocityModule@2@VCylindricalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@V?$DefaultParticleModuleTemplate@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00046948,0x5dbbc0,68,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVHemisphericalEmissionVelocityModule@2@VHemisphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@V?$DefaultParticleModuleTemplate@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002DDE4,0x5dba40,44,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?OUTWARD_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?OUTWARD_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOutwardEmissionVelocityModule@2@VOutwardEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@V?$DefaultParticleModuleTemplate@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0003ACEC,0x5dbd60,68,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?SPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVSphericalEmissionVelocityModule@2@VSphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@V?$DefaultParticleModuleTemplate@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0000BF64,0x5db8c0,44,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?BOX_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?BOX_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVBoxEmissionVolumeModule@2@VBoxEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@V?$DefaultParticleModuleTemplate@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002B184,0x5dc250,50,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?CYLINDER_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDER_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVCylinderEmissionVolumeModule@2@VCylinderEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@V?$DefaultParticleModuleTemplate@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00028754,0x5dc580,62,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_EMISSION_MODULE_NAME@2@3QBDBVLightningEmissionModule@2@VLightningEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@V?$DefaultParticleModuleTemplate@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00038208,0x5dc740,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?LINE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVLineEmissionVolumeModule@2@VLineEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@V?$DefaultParticleModuleTemplate@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00015785,0x5dc0a0,74,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?SPHERE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVSphereEmissionVolumeModule@2@VSphereEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@V?$DefaultParticleModuleTemplate@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x000345E0,0x5dc3e0,45,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?BUTTERFLY_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?BUTTERFLY_DRAW_MODULE_NAME@2@3QBDBVButterflyDrawModule@2@VButterflyDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@V?$DefaultParticleModuleTemplate@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0004B5E2,0x5da1e0,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?LIGHTNING_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_DRAW_MODULE_NAME@2@3QBDBVLightningDrawModule@2@VLightningDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@V?$DefaultParticleModuleTemplate@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00018741,0x5da370,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?QUAD_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?QUAD_DRAW_MODULE_NAME@2@3QBDBVQuadDrawModule@2@VQuadDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@V?$DefaultParticleModuleTemplate@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x0002239F,0x5da090,5,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
??4?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?RENDEROBJECT_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_DRAW_MODULE_NAME@2@3QBDBVRenderObjectDrawModule@2@VRenderObjectDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@V?$DefaultParticleModuleTemplate@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAEAAV01@ABV01@@Z,0x00028114,0x5da290,46,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,matched,
